tier,county_name,county_fips,swing_score,margin_change_abs,closeness_latest,turnout_latest
D,WHEELER,13309,0.2337305756163435,0.0884790751169852,0.6559949986838642,60784.0
D,DOUGLAS,13097,0.2325489186953213,0.0004862169564934,0.7772863795299714,2092894.0
D,CRAWFORD,13079,0.2279868205611309,0.0902458554683026,0.6248139188686267,171968.0
D,COWETA,13077,0.2239675786305491,0.0341986102308475,0.6382094224272452,2136562.0
D,TREUTLEN,13283,0.221640571238994,0.0796559523992831,0.6487025023169601,86320.0
D,TIFT,13277,0.2195967277884474,0.094383136525,0.5623325571496532,479268.0
D,HALL,13139,0.2159908500043451,0.0298081421660185,0.5375097090315535,3272726.0
D,COLUMBIA,13073,0.2139124887862111,0.0071743337709437,0.652589851852071,2703784.0
D,HARALSON,13143,0.2130798343725454,0.1000732721642406,0.5210533882146424,528656.0
D,MARION,13197,0.211113377364325,0.025429066556156,0.7969301934398654,95120.0
D,OGLETHORPE,13221,0.2110917292646203,0.0692335691706879,0.6390101556063721,259758.0
D,TURNER,13287,0.2083349186908671,0.0309356970963193,0.768576703809277,123488.0
D,SPALDING,13255,0.2064286658571947,0.0054377770689491,0.7829775576400456,912560.0
D,GREENE,13133,0.2061220342449441,0.0416897356260926,0.7043193854740222,399918.0
D,FLOYD,13115,0.2044669141211519,0.0678466624582375,0.5302247073961139,1420692.0
D,OCONEE,13219,0.202755440712198,0.0575869157355959,0.5941305404266388,991846.0
D,WASHINGTON,13303,0.201430607201971,0.0116514991094273,0.7977050101614727,306058.0
D,MONTGOMERY,13209,0.1983823750590967,0.0840625828906291,0.5663283099910057,108958.0
D,LAMAR,13171,0.1977743946897386,0.0821367175714791,0.5540189983273898,316870.0
D,ROCKDALE,13247,0.1943942810326785,0.0226687595295065,0.6455185543741185,1483316.0
D,JOHNSON,13167,0.1857289764529333,0.0348885406580692,0.6915520305403804,121544.0
D,COOK,13075,0.1856229598622995,0.0710389375380827,0.5647606496449329,210946.0
D,LEE,13177,0.1777079620438043,0.0399472890478448,0.6198515404322407,517582.0
D,RABUN,13241,0.1774447676587755,0.1065847807251978,0.4138790664780764,339360.0
D,BARROW,13013,0.1772902146384021,0.0461402928281733,0.5406413855155104,1224786.0
D,TOOMBS,13279,0.176902149918142,0.055478098578346,0.5850197655870726,288380.0
D,WILCOX,13315,0.1760436866472249,0.0852828824328964,0.4996020534044331,100516.0
D,BROOKS,13027,0.1759305738961435,0.0222999778602207,0.6987574863681059,201366.0
D,JACKSON,13157,0.1707676949485442,0.0349093408705067,0.5528085989549114,1302856.0
D,JONES,13169,0.1680136648684884,0.0035405301406637,0.7193138165832282,432654.0
D,MORGAN,13211,0.1663530719677217,0.0245630428557561,0.6481721166581891,397126.0
D,DOUGHERTY,13095,0.1646467936537618,0.0025303355588251,0.6656558551209526,1015026.0
D,CARROLL,13045,0.1634442372006674,0.0019091934612681,0.619047133913699,1570504.0
D,POLK,13233,0.1632142993399715,0.0711758954834659,0.4709422730694381,576542.0
D,WHITFIELD,13313,0.161617141161646,0.0482570840985734,0.5034635606737697,1049498.0
D,LANIER,13173,0.1597818569178454,0.0543170452309478,0.5559767130172558,95504.0
D,LAURENS,13175,0.1575878376168527,0.0011436980757799,0.6800568754877134,648434.0
D,MCINTOSH,13191,0.1571942194482133,0.0220421161393251,0.645753889566809,209792.0
D,CLAYTON,13063,0.1568230549958146,0.0175351624143228,0.4264784022004125,3071424.0
D,LUMPKIN,13187,0.1561894552468162,0.0767952517014498,0.4381405072778194,507020.0
D,BARTOW,13015,0.1553814569474812,0.0134065754477012,0.5540525544853301,1622088.0
D,SCHLEY,13249,0.1552351941337538,0.0529871357720068,0.5500438981562774,63784.0
D,IRWIN,13155,0.1545721925778643,0.0622632504663834,0.513325168612975,115946.0
D,ELBERT,13105,0.1538082742929445,0.0382349321524357,0.5770443061045079,279826.0
D,EVANS,13109,0.1511179518576261,0.0314431508914772,0.6038967957987671,131390.0
D,MADISON,13195,0.1497036057049181,0.0278398717715113,0.5836900675939657,476078.0
D,TOWNS,13281,0.1493201457990103,0.0606048233162699,0.4918272435314791,264048.0
D,COFFEE,13069,0.1475478139923757,0.0273088860215732,0.5809576856952388,456016.0
D,BEN HILL,13017,0.1463378345722869,0.0001044276821545,0.6886463198666101,193118.0
D,FRANKLIN,13119,0.1450596412886468,0.1009693584858599,0.3351802060062079,404648.0
D,GRADY,13131,0.1447202152807031,0.0030859476773811,0.6624530559537489,337636.0
D,BRYAN,13029,0.1433123762985678,0.0097609374234399,0.6074440328090989,693710.0
D,PICKENS,13227,0.1426606380228035,0.0808037942947648,0.379592043497349,592220.0
D,GLASCOCK,13125,0.1425138258795859,0.0999125299852179,0.3606351678781585,46224.0
D,CATOOSA,13047,0.1420807585045488,0.0331018062345728,0.5064474246249752,945804.0
D,WORTH,13321,0.1409092178276463,0.049439266741304,0.5041688149075643,271540.0
D,BUTTS,13035,0.1408418735073034,0.0102992079277881,0.6283222364515875,329522.0
D,DAWSON,13085,0.1399259742625777,0.0827307673732758,0.3639640996591367,610802.0
D,STEPHENS,13257,0.1388039091729745,0.074124848043133,0.4025232695054195,446722.0
D,PULASKI,13235,0.1385106139653447,0.0149785355856473,0.6236492532177025,116232.0
D,HARRIS,13145,0.1374581024221756,0.0177985557222567,0.5732805284146192,583784.0
D,UNION,13291,0.1362689755607157,0.0616402633156445,0.4239121034108826,601252.0
D,EFFINGHAM,13103,0.1325005621752882,0.0193813481466232,0.5273589670392411,910780.0
D,CANDLER,13043,0.1307929743568687,0.0156744225525766,0.5985323632714501,127552.0
D,EMANUEL,13107,0.1289475209572115,0.0054873477867486,0.6133519438959625,293740.0
D,WARE,13299,0.1258459384620322,0.0136828269079525,0.567637097667786,415142.0
D,HART,13147,0.1247112453088306,0.0225916009134736,0.5358289719672269,405454.0
D,PUTNAM,13237,0.1245413337811972,0.0010626888804622,0.6075251212573931,390904.0
D,LINCOLN,13181,0.1237570224326539,0.0057954856510579,0.6095066511338083,147644.0
D,GILMER,13123,0.1226633689385721,0.0496385501136569,0.4305158777891381,532064.0
D,WHITE,13311,0.1191649573206611,0.0530107870514038,0.4096167410352254,530242.0
D,JASPER,13159,0.1185436440114966,0.0136865368148985,0.5615750551031002,235014.0
D,FANNIN,13111,0.1182740676258718,0.0486318266919809,0.4236468637701394,504236.0
D,GORDON,13129,0.1163316584264053,0.0351719014082777,0.4276066701255043,932876.0
D,APPLING,13001,0.116052168731796,0.0300197783802258,0.498543056514071,260820.0
D,DODGE,13091,0.1149363323582635,0.0145657146292795,0.5486821010532849,232036.0
D,ATKINSON,13003,0.1146636337191794,0.0266503216758449,0.5194627371715459,92022.0
D,CLINCH,13065,0.1140877122551512,0.0369904559198862,0.4851260414441358,74896.0
