tier,county_name,county_fips,swing_score,margin_change_abs,closeness_latest,turnout_latest
D,OCEANA,26127,0.1520940812072202,0.0199801153396568,0.7575408703661064,78174.0
D,CHEBOYGAN,26031,0.1502105079754655,0.0263346523314363,0.7381193359624938,85959.0
D,BRANCH,26023,0.1499002501673106,0.0639570565845954,0.6471481014219178,105421.0
D,MONTMORENCY,26119,0.1470360228353678,0.0326667120316446,0.7163703987310617,91415.0
D,PRESQUE ISLE,26141,0.1452168489181553,0.0107829569135878,0.7681552986103745,47135.0
D,GRATIOT,26057,0.1438725417249029,0.0097088708073021,0.7634290879871435,99560.0
D,BARRY,26015,0.1436044623003696,0.0143607354998696,0.7261612084054188,395364.0
D,ROSCOMMON,26143,0.1432600614688537,0.0123127033651829,0.7580832995302461,76423.0
D,OSCODA,26135,0.136296733785577,0.067607118435146,0.6182476689527625,25954.0
D,SANILAC,26151,0.1332171176694869,0.0700876686104903,0.5980522945570972,119936.0
D,NEWAYGO,26123,0.1321818934043507,0.051554165404125,0.6371734486917733,148407.0
D,CLARE,26035,0.1320876520390547,0.0159273309187101,0.7252593754744674,98795.0
D,HURON,26063,0.1298832083000118,0.0388493748066909,0.667040009955821,96426.0
D,OSCEOLA,26133,0.1276192017986236,0.0794020936440223,0.5694436249926249,67796.0
D,GLADWIN,26051,0.1243533689007739,0.0081594877360886,0.7288791277397489,89698.0
D,LUCE,26095,0.1183350060552871,0.0187354274238838,0.6979832268370607,20032.0
D,KALKASKA,26079,0.1011534281378803,0.0081301248639686,0.6845589011353528,66323.0
D,MISSAUKEE,26113,0.0578772410144743,0.007117760413891,0.6011676572996166,56866.0
