state_code,county_fips,county_name,year_prev,year_latest,margin_change_abs,closeness_latest,turnout_latest,votes_latest,margin_change_score,closeness_score,turnout_score,votes_score,swing_score,swing_score_100
GA,13305.0,WAYNE,2020,2022,0.0148730123120818,0.486224393696383,350402,350402,0.0686485599281882,0.2812509408203914,0.0184117855818798,0.0184117855818798,0.0966807679780848,9.67
GA,13295.0,WALKER,2020,2022,0.0037677577405594,0.4588462326343625,859168,859168,0.0170281946004179,0.2426584983106985,0.0476186703710452,0.0476186703710452,0.0887310084133017,8.87
GA,13101.0,ECHOLS,2020,2022,0.048764019525158,0.3722533834199557,38866,38866,0.2261835504498213,0.120596627628911,0.0005273435010855,0.0005273435010855,0.0869587162702258,8.7
GA,13229.0,PIERCE,2020,2022,0.0610362223129061,0.3057558249734989,284894,284894,0.2832282212585876,0.0268612158323953,0.0146511478647984,0.0146511478647984,0.0848479332051449,8.48
GA,13083.0,DADE,2020,2022,0.0326867859593663,0.400572175092193,241884,241884,0.151452020003483,0.1605149894604098,0.0121820596891302,0.0121820596891302,0.0840827822105383,8.41
GA,13005.0,BACON,2020,2022,0.0468677484353649,0.3489025278269011,153808,153808,0.2173691459005887,0.0876811023682603,0.0071258539193057,0.0071258539193057,0.0798254890268651,7.98
GA,13011.0,BANKS,2020,2022,0.0391451510642134,0.3357402570799406,312432,312432,0.181472328316562,0.0691274757770374,0.0162320302219607,0.0162320302219607,0.0707659661343802,7.08
GA,13213.0,MURRAY,2020,2022,0.0071924196724428,0.4219608992537904,504952,504952,0.0329469922208938,0.1906646808765801,0.0272840845251376,0.0272840845251376,0.0695449605369373,6.95
GA,13025.0,BRANTLEY,2020,2022,0.054672286932663,0.2867000035339435,226376,226376,0.253646849023062,0.0,0.0112917872076547,0.0112917872076547,0.0690576058595928,6.91
GA,13231.0,PIKE,2020,2022,0.0027828682304763,0.4333207096454685,343270,343270,0.0124501494965846,0.206677547061008,0.018002356684673,0.018002356684673,0.0637831024817347,6.38
GA,13149.0,HEARD,2020,2022,0.000940240510075,0.4309161930039813,159748,159748,0.0038850945059403,0.2032881240080871,0.0074668533092957,0.0074668533092957,0.0555267312831547,5.55
